Date,Close,High,Low,Open,Volume
13/02/2015,28.41168594,28.45639991,28.09197616,28.45639991,217088800
17/02/2015,28.57936859,28.81412118,28.37591612,28.5033528,252609600
18/02/2015,28.77834702,28.79176086,28.49440805,28.5346513,179566800
19/02/2015,28.71797943,28.84765231,28.69115174,28.72468635,149449600
20/02/2015,28.95273399,28.95273399,28.62855348,28.75598845,195793600
23/02/2015,29.73524284,29.73524284,28.98850899,29.0689955,283896400
24/02/2015,29.5496769,29.86938843,29.32610364,29.72182926,276912400
25/02/2015,28.79399109,29.42223465,28.65090438,29.41328981,298846800
26/02/2015,29.15841484,29.25902209,28.30660154,28.79398945,365150000
27/02/2015,28.72021484,29.19195443,28.67102847,29.06451607,248059200
02/03/2015,28.86107254,29.12712528,28.68445116,28.89684508,192386800
03/03/2015,28.9214344,28.95720694,28.63749543,28.83200647,151265200
04/03/2015,28.73810005,28.96614569,28.68891708,28.86330392,126665200
05/03/2015,28.26189232,28.78505285,28.11656938,28.74704581,226068400
06/03/2015,28.30437279,28.92366993,28.2283587,28.70680361,291368400
09/03/2015,28.42509842,28.96838311,27.96006572,28.60842839,354114000
10/03/2015,27.83710289,28.44298613,27.6783661,28.26189236,275426400
11/03/2015,27.32959747,27.8952376,27.30053356,27.89076689,275756000
12/03/2015,27.82368469,27.92429366,27.19320832,27.34523817,193450800
13/03/2015,27.63140678,28.03607537,27.40559911,27.81250221,207309200
16/03/2015,27.93547058,27.93547058,27.47043962,27.69624733,143497200
17/03/2015,28.40274048,28.4653407,28.09197386,28.14786716,204092400
18/03/2015,28.72245026,28.87671632,28.25294686,28.39379737,261083600
19/03/2015,28.50558472,28.89683784,28.48322774,28.78505123,183238000
20/03/2015,28.14786148,28.70679268,27.98241782,28.67325807,274780400
23/03/2015,28.44074821,28.58383493,28.28648215,28.42062744,150838800
24/03/2015,28.32448959,28.62631137,28.29542399,28.44521933,131369200
25/03/2015,27.58446121,28.35355358,27.58446121,28.29095335,206620800
26/03/2015,27.77673531,27.91982202,27.41007538,27.44584791,190291600
27/03/2015,27.55539894,27.87957942,27.47938487,27.85051552,158184800
30/03/2015,28.25295067,28.25965759,27.72308148,27.73426082,188398800
31/03/2015,27.81921577,28.27977606,27.80356572,28.19034643,168362400
01/04/2015,27.77897072,27.97348002,27.52186119,27.90640738,162485600
02/04/2015,28.01818848,28.07184556,27.76555142,27.95335206,128880400
06/04/2015,28.4720459,28.50781843,27.7968556,27.82815571,148776000
07/04/2015,28.17246056,28.64419846,28.16575363,28.53688427,140049200
08/04/2015,28.08079529,28.25965454,27.93994478,28.13668859,149316800
09/04/2015,28.29542732,28.29989974,27.87063955,28.13669053,129936000
10/04/2015,28.41615105,28.44074423,28.00477721,28.15904155,160752000
13/04/2015,28.36026573,28.74481369,28.30660863,28.70009631,145460400
14/04/2015,28.23730659,28.45864367,28.15011315,28.39380721,102098400
15/04/2015,28.34460831,28.42285858,28.1724577,28.26188732,115881600
16/04/2015,28.20823479,28.41615796,28.19482094,28.23282798,113476000
17/04/2015,27.89075661,28.20152322,27.82592017,28.06961585,207828000
20/04/2015,28.52794075,28.64419807,27.98465779,28.07408741,188217200
21/04/2015,28.3736763,28.66208423,28.3200175,28.63972896,129740400
22/04/2015,28.75598145,28.81187474,28.24176415,28.39155777,150618000
23/04/2015,28.99074173,29.15842166,28.64867494,28.68444748,183083600
24/04/2015,29.12711716,29.20536914,28.89236461,29.17406903,178103600
27/04/2015,29.65698814,29.76430575,29.32162829,29.58097406,387816800
28/04/2015,29.18971825,30.07953868,28.96838295,30.06165583,475696000
29/04/2015,28.76046181,29.42000219,28.68444772,29.10029409,253544400
30/04/2015,27.98019028,28.76046038,27.8527536,28.76046038,332781600
01/05/2015,28.82976913,29.09358734,28.01372816,28.19258573,234050400
04/05/2015,28.77387619,29.19196048,28.67550342,28.95273547,203953200
05/05/2015,28.12551498,28.71798272,28.12104256,28.65091006,197085600
06/05/2015,27.94889259,28.33790957,27.57999639,28.29543011,288564000
07/05/2015,28.12176514,28.30586092,27.84337505,28.0117554,175763600
08/05/2015,28.65159225,28.65159225,28.31258611,28.44055507,222201600
11/05/2015,28.35974312,28.6381315,28.20483264,28.5999657,168143200
12/05/2015,28.25870895,28.48545989,28.02297582,28.19809108,192640000
13/05/2015,28.29013634,28.55505475,28.25870548,28.32156719,138776800
14/05/2015,28.95019341,28.95019341,28.54832715,28.60445394,180814000
15/05/2015,28.90977859,29.07142397,28.78405517,28.97713141,152832000
18/05/2015,29.22858047,29.34756897,28.81773206,28.82222316,203531600
19/05/2015,29.20163918,29.38348937,29.10509934,29.34083248,178532800
20/05/2015,29.19939423,29.40594036,29.03774883,29.18592435,145819600
21/05/2015,29.49798775,29.55187068,29.14775722,29.20164016,158921600
22/05/2015,29.75617409,29.85271394,29.50023609,29.54514026,182384000
26/05/2015,29.10060692,29.83923714,28.98835338,29.76964049,282790400
27/05/2015,29.64391899,29.69331083,29.19715201,29.26225757,183332800
28/05/2015,29.58554459,29.62371038,29.43288141,29.60350556,122933200
29/05/2015,29.2487812,29.51145407,29.16346742,29.46206224,203538000
01/06/2015,29.30715561,29.49798802,29.19714932,29.248785,128451200
02/06/2015,29.17694473,29.33409902,29.03326032,29.15449265,134670400
03/06/2015,29.21286392,29.3969614,29.16347208,29.33409968,123934000
04/06/2015,29.04224014,29.31613909,28.94121263,29.09163198,153800400
05/06/2015,28.88283539,29.11632468,28.81772984,29.07366778,142507200
08/06/2015,28.69200897,29.00856482,28.4742368,28.93896473,210699200
09/06/2015,28.60669518,28.75487069,28.20258341,28.44504978,224301600
10/06/2015,28.93448067,29.03775203,28.70323688,28.71895231,156349200
11/06/2015,28.86936569,29.22633114,28.84466978,29.00182405,141563600
12/06/2015,28.55056953,28.81099861,28.53709966,28.77956775,147544800
15/06/2015,28.49444389,28.5662861,28.22279048,28.31034812,175955600
16/06/2015,28.64710617,28.70323295,28.37096339,28.51913719,125976400
17/06/2015,28.57975197,28.70996477,28.45402684,28.67404453,131672400
18/06/2015,28.70996475,28.80650287,28.56179097,28.56403652,141628800
19/06/2015,28.42260551,28.69650452,28.37770477,28.67180859,218867600
22/06/2015,28.64935303,28.75038054,28.53036453,28.62241156,136157200
23/06/2015,28.51914215,28.64935671,28.48546574,28.62017139,121075600
24/06/2015,28.7616024,29.14101992,28.53934087,28.55954569,221123600
25/06/2015,28.62465858,29.00632001,28.62465858,28.92998841,127752400
26/06/2015,28.45627594,28.73466427,28.40239471,28.66282207,176267200
29/06/2015,27.95787048,28.39341483,27.94664616,28.16666217,196645600
30/06/2015,28.15992737,28.31483782,28.03195838,28.19135823,177482800
01/07/2015,28.42260551,28.49893884,28.28565601,28.48995835,120955200
02/07/2015,28.38667679,28.44280356,28.23625574,28.38443124,108844000
06/07/2015,28.2878933,28.33953068,28.0297098,28.04991633,112241600
07/07/2015,28.21829796,28.32157102,27.78724302,28.26319869,187787200
08/07/2015,27.51783371,27.98256331,27.51109877,27.94664307,243046400
09/07/2015,26.95656395,27.85234668,26.76573328,27.8052004,314380000
10/07/2015,27.67723465,27.80520363,27.21250503,27.37639596,245418000
13/07/2015,28.2115593,28.23400966,27.91071893,28.07011875,165762000
14/07/2015,28.20033455,28.37096041,28.07236558,28.29687266,127072400
15/07/2015,28.47198105,28.54606878,28.19359282,28.22502366,134596800
16/07/2015,28.85140228,28.86487558,28.59097497,28.67853259,144889600
17/07/2015,29.10060692,29.10060692,28.80650319,28.9793746,184658800
20/07/2015,29.65065002,29.85270501,29.34307301,29.40369088,235600800
21/07/2015,29.35430145,29.84148142,29.25776505,29.8257677,307025600
22/07/2015,28.11278152,28.17564324,27.38762278,27.38762278,461802400
23/07/2015,28.09930611,28.53260311,28.07685403,28.33279196,203998000
24/07/2015,27.95113182,28.22952012,27.81642791,28.13522756,168649200
27/07/2015,27.56273079,27.75131761,27.41680257,27.63457298,177822000
28/07/2015,27.69968414,27.81867434,27.51334456,27.69968414,134472400
29/07/2015,27.61213493,27.72663406,27.45048951,27.6480569,148046800
30/07/2015,27.47293854,27.51783928,27.32476301,27.4617125,134513200
31/07/2015,27.23270798,27.53354663,27.14515036,27.52456614,171540000
03/08/2015,26.59062767,27.51784159,26.38407979,27.27761901,279904000
04/08/2015,25.73749352,26.42448469,25.42542879,26.36162297,496554400
05/08/2015,25.90812111,26.36611582,25.16724695,25.35807766,397250400
06/08/2015,25.96450233,26.27346994,25.73672499,26.15394284,211612000
07/08/2015,26.0524559,26.2170887,25.82242285,25.84046513,154681600
10/08/2015,26.99965286,27.0605434,26.2802329,26.2802329,219806400
11/08/2015,25.59463882,26.65234365,25.55855599,26.56889941,388331200
12/08/2015,25.98931313,26.0299074,24.72412686,25.37814499,404870000
13/08/2015,25.96900368,26.25090775,25.83143435,26.16971924,194143200
14/08/2015,26.15168381,26.23061662,25.71191402,25.7818257,171718000
17/08/2015,26.42230797,26.53281389,26.0479385,26.16972128,163538800
18/08/2015,26.27346992,26.48546242,26.16296397,26.25768336,138242800
19/08/2015,25.93743896,26.27797796,25.86301585,26.18325857,193146000
20/08/2015,25.40519905,25.78858796,25.17516433,25.72769743,274006400
21/08/2015,23.85134315,25.23605599,23.82653546,24.90453649,513102000
24/08/2015,23.25596046,24.53693272,20.74814106,21.39539347,648825200
25/08/2015,23.39578819,25.05789564,23.34166308,25.05789564,414406400
26/08/2015,24.73765373,24.78275771,23.69122566,24.15129172,387098400
27/08/2015,25.46609497,25.53826237,24.81207694,25.31048504,338464400
28/08/2015,25.54953957,25.55404928,25.15487372,25.2969528,212657600
31/08/2015,25.43000984,25.82918536,25.25861164,25.26537706,224917200
01/09/2015,24.2933712,25.23154727,24.21218267,24.84139291,307383600
02/09/2015,25.335289,25.335289,24.61135935,24.85943638,247555200
03/09/2015,24.89101028,25.43452061,24.81658717,25.36911864,212935600
04/09/2015,24.64292908,24.90904663,24.47153262,24.57527312,199985200
08/09/2015,25.32851791,25.38489873,24.87972709,25.20222543,219374400
09/09/2015,24.84139252,25.71416661,24.75569256,25.65553179,340043200
10/09/2015,25.38715744,25.54727877,24.78501065,24.86845317,251571200
11/09/2015,25.75701904,25.75701904,25.20448758,25.211253,199662000
14/09/2015,26.00510216,26.36142954,25.90361732,26.29151783,233453600
15/09/2015,26.22385025,26.28023108,25.80437676,26.14491744,173364800
16/09/2015,26.25317383,26.28249124,26.0344159,26.21708927,148694000
17/09/2015,25.69161797,26.27121287,25.64651399,26.08402981,256450400
18/09/2015,25.58562088,25.77731709,25.22929533,25.30597244,297141200
21/09/2015,25.98254395,26.01862851,25.6329838,25.63523779,200888000
22/09/2015,25.57434464,25.75025255,25.37588301,25.56983321,201384800
23/09/2015,25.78182602,25.87203569,25.55179299,25.62621438,143026800
24/09/2015,25.93518066,26.04794232,25.34205498,25.54051487,200878000
25/09/2015,25.86978149,26.31631845,25.71416984,26.25993762,224607600
28/09/2015,25.35784149,25.83820552,25.35784149,25.67582846,208436000
29/09/2015,24.59557343,25.59915326,24.32494612,25.44579733,293461600
30/09/2015,24.87522507,25.15487353,24.52115349,24.84590593,265892000
01/10/2015,24.71284485,24.72186599,24.20090597,24.59782748,255716400
02/10/2015,24.89326668,25.03534749,24.25503691,24.35877744,232079200
05/10/2015,24.98347664,25.11653631,24.59783191,24.78050528,208258800
06/10/2015,25.10300064,25.19997574,24.75569452,24.94964471,192787200
07/10/2015,24.98347664,25.20674428,24.67451075,25.19997885,187062400
08/10/2015,24.69480133,24.85041296,24.40387607,24.85041296,247918400
09/10/2015,25.28567696,25.3217598,24.69254948,24.80756687,211064400
12/10/2015,25.16840172,25.42775388,25.13231888,25.42324417,121868800
13/10/2015,25.21125221,25.36009671,24.96092119,24.99249432,132197200
14/10/2015,24.85493279,25.15036788,24.70834224,25.09849846,177849600
15/10/2015,25.22704315,25.28116828,24.91807553,25.01730636,150694000
16/10/2015,25.04211426,25.25861648,24.92709686,25.20900106,156930400
19/10/2015,25.19772339,25.2022331,24.83237496,24.98798661,119036800
20/10/2015,25.65778923,25.74799891,24.99249608,25.10976745,195871200
21/10/2015,25.65552711,26.06597939,25.64199455,25.70965222,167180800
22/10/2015,26.04794121,26.04794121,25.73220824,25.78407936,166616400
23/10/2015,26.85531425,26.88914309,26.2351252,26.31856771,237467600
26/10/2015,25.99832153,26.64106249,25.91713302,26.62978736,265335200
27/10/2015,25.83369446,26.28248534,25.70740024,26.02538892,279537600
28/10/2015,26.89817238,26.90493953,26.17424255,26.3704485,342205600
29/10/2015,27.18232727,27.21841183,26.67264405,26.76961915,204909200
30/10/2015,26.95004272,27.3379432,26.93876587,27.28607206,197461200
02/11/2015,27.32891846,27.36951273,26.97484688,27.24322021,128813200
03/11/2015,27.64239502,27.84987607,27.22066576,27.24096376,182076000
04/11/2015,27.51384735,27.92429976,27.4281491,27.7686881,179544400
05/11/2015,27.38701057,27.7878965,27.21940944,27.59764511,158210800
06/11/2015,27.41871834,27.58858484,27.3190645,27.43004346,132169200
09/11/2015,27.30773926,27.58858473,27.18996591,27.3960697,135485600
10/11/2015,26.44708252,26.7415185,26.28627576,26.47652715,236511600
11/11/2015,26.29760361,26.59430326,26.09376343,26.35649115,180872000
12/11/2015,26.20927238,26.45840961,26.19341824,26.33157649,130102400
13/11/2015,25.44374084,26.17530014,25.4278867,26.09149869,183249600
16/11/2015,25.86048126,25.87407003,25.14024709,25.22631218,152426800
17/11/2015,25.74949265,26.05751732,25.66569123,26.02807269,110467600
18/11/2015,26.56484985,26.61014689,26.15943503,26.21832255,186698800
19/11/2015,26.90232277,27.12201705,26.44481644,26.64412583,173183200
20/11/2015,27.02009964,27.16052151,26.9181787,26.99744939,137148400
23/11/2015,26.6690464,27.11749482,26.5761852,27.01330849,129930000
24/11/2015,26.92497826,27.03142823,26.52635936,26.57392178,171212800
25/11/2015,26.73245621,27.00424364,26.70754232,26.99971289,85553200
27/11/2015,26.68262863,26.81852321,26.63506622,26.79134395,52185600
30/11/2015,26.79361343,27.04501602,26.66904396,26.72340076,156721200
01/12/2015,26.5761795,26.90911812,26.46746591,26.89552936,139409600
02/12/2015,26.33610535,26.75058008,26.2908083,26.57618281,133546400
03/12/2015,26.09149742,26.45161535,25.86953946,26.39725855,166278000
04/12/2015,26.95894241,27.00877019,26.07110736,26.11187539,231108000
07/12/2015,26.78908539,27.14693798,26.68263541,26.94762853,128336800
08/12/2015,26.77775574,26.86155544,26.46746564,26.61694726,137238000
09/12/2015,26.1866188,26.65545025,26.06431472,26.64412513,185445600
10/12/2015,26.31118393,26.48558114,26.16170233,26.28174103,116850800
11/12/2015,25.63399696,26.1345369,25.55925526,26.08923984,187544800
14/12/2015,25.47544479,25.52074183,24.86618976,25.40749751,257274800
15/12/2015,25.0247364,25.54792649,24.99302812,25.35314606,213292400
16/12/2015,25.21724701,25.36446499,24.64196732,25.15609583,224954000
17/12/2015,24.68273544,25.42335262,24.68273544,25.37125946,179091200
18/12/2015,24.01459122,24.80503612,23.96476344,24.66687963,385813200
21/12/2015,24.30902672,24.31808647,23.91040622,24.29770159,190362400
22/12/2015,24.28638268,24.39736165,24.10972005,24.32488534,131157600
23/12/2015,24.59893799,24.65329479,24.27958809,24.29544223,130629600
24/12/2015,24.46756935,24.68726363,24.44944984,24.68726363,54281600
28/12/2015,24.1935215,24.39056728,24.04856888,24.36791703,106816800
29/12/2015,24.62837791,24.78465565,24.20257983,24.22522835,123724800
30/12/2015,24.30676079,24.61931449,24.27505252,24.59213696,100855200
31/12/2015,23.84020233,24.24108659,23.74054675,24.23655758,163649200
04/01/2016,23.86058426,23.865115,23.10184746,23.2400057,270597600
05/01/2016,23.26265144,23.97382574,23.19470588,23.95117722,223164000
06/01/2016,22.80740547,23.18564282,22.61942121,22.7756972,273829600
07/01/2016,21.84483147,22.67830984,21.84030245,22.34990196,324377600
08/01/2016,21.96034241,22.44729342,21.91504536,22.32046031,283192000
11/01/2016,22.31593323,22.43597197,22.0464111,22.41558882,198957600
12/01/2016,22.63981056,22.80514808,22.38614259,22.7734398,196616800
13/01/2016,22.05773544,22.91839324,22.03735229,22.72134744,249758400
14/01/2016,22.5401516,22.75758224,21.6840247,22.18682983,252680400
15/01/2016,21.99884605,22.13020991,21.59796183,21.7882115,319335600
19/01/2016,21.89239502,22.34310698,21.62966734,22.28875018,212350800
20/01/2016,21.92184258,22.23892712,21.158575,21.5390761,289337600
21/01/2016,21.81086349,22.16871434,21.50283871,21.98299367,208646000
22/01/2016,22.97048378,22.97954354,22.27969427,22.33858009,263202000
25/01/2016,22.5220356,22.99539613,22.46994244,22.99313075,207178000
26/01/2016,22.64660072,22.84817549,22.21174291,22.63301196,300308000
27/01/2016,21.15856743,21.88559572,21.14044792,21.75196826,533478800
28/01/2016,21.3103199,21.40771011,20.92528982,21.24237433,222715200
29/01/2016,22.0464077,22.0464077,21.36920702,21.46886259,257666000
01/02/2016,21.84030151,21.90371806,21.60701847,21.84936127,163774000
02/02/2016,21.39864922,21.75197097,21.35335045,21.61154738,149428800
03/02/2016,21.82218742,21.93316641,21.3080588,21.516428,183857200
04/02/2016,21.99752808,22.16376275,21.67644704,21.82901748,185886800
05/02/2016,21.41001892,22.07040065,21.33487339,21.97931321,185672400
08/02/2016,21.63545799,21.79258202,21.18685387,21.20734763,216085600
09/02/2016,21.63090324,21.8472361,21.38952304,21.47150155,177324800
10/02/2016,21.46694374,21.94059691,21.42823215,21.84267824,169374400
11/02/2016,21.33714676,21.56941977,21.08437999,21.35764225,200298800
12/02/2016,21.40318489,21.5193214,21.18002253,21.44872947,161405600
16/02/2016,22.00663567,22.05445617,21.54436907,21.63773241,196231600
17/02/2016,22.34365463,22.36414839,21.89505062,22.01346302,179452800
18/02/2016,21.92010307,22.51899991,21.88138975,22.50761333,156084000
19/02/2016,21.87000656,22.03396357,21.8153548,21.86089765,141496800
22/02/2016,22.06128502,22.06584034,21.84267629,21.93148603,137123200
23/02/2016,21.56258392,21.9747523,21.53070359,21.95198088,127770400
24/02/2016,21.88366699,21.94742766,21.25061217,21.40090666,145022800
25/02/2016,22.03396416,22.03396416,21.69010996,21.87228481,110330800
26/02/2016,22.06811523,22.32088019,21.992968,22.13415181,115964400
29/02/2016,22.01802063,22.36870603,22.00891172,22.05673221,140865200
01/03/2016,22.89245605,22.94710781,22.18425399,22.23662982,201628400
02/03/2016,22.94255638,22.97443672,22.68978962,22.88790462,132678400
03/03/2016,23.11334419,23.1611647,22.87423994,22.90384435,147822800
04/03/2016,23.45719337,23.62570393,23.0837366,23.31145423,184220400
07/03/2016,23.1975956,23.41620431,22.99037172,23.316008,143315600
08/03/2016,23.00631332,23.17254797,22.86285183,22.94938391,126247600
09/03/2016,23.02680588,23.13155577,22.83324451,23.07007104,108806800
10/03/2016,23.03819466,23.28185248,22.80592341,23.09284814,134054400
11/03/2016,23.28641129,23.29096487,23.11334536,23.28185596,109632800
14/03/2016,23.34561348,23.43442496,23.1771029,23.20670731,100304400
15/03/2016,23.81471634,23.95134661,23.64848166,23.67353075,160270800
16/03/2016,24.13123894,24.2086621,23.81698748,23.8215428,153214000
17/03/2016,24.09252739,24.24509779,23.90124367,24.02876499,137682800
18/03/2016,24.11985588,24.25193255,23.95362295,24.21549689,176820800
21/03/2016,24.11757469,24.51380288,23.94223115,24.12212828,142010800
22/03/2016,24.30203247,24.43183149,23.95817827,23.96728718,129777600
23/03/2016,24.16767311,24.38172825,24.11529903,24.24737568,102814000
24/03/2016,24.06292915,24.19500584,23.88530962,24.01738631,104532000
28/03/2016,23.95362091,24.18133857,23.9240165,24.13807166,77645600
29/03/2016,24.52063942,24.5456885,23.88302923,23.8853069,124760400
30/03/2016,24.94874191,25.14457921,24.73013321,24.74151978,182404400
31/03/2016,24.81895065,25.02617459,24.79390157,24.98518533,103553600
01/04/2016,25.04666519,25.04894285,24.63905037,24.77112703,103496000
04/04/2016,25.3039875,25.54764533,25.1104261,25.1445841,149424800
05/04/2016,25.00567627,25.21517784,24.91686652,24.93736201,106314800
06/04/2016,25.26755524,25.27211056,24.86677161,25.10132229,105616400
07/04/2016,24.71647453,25.1445831,24.62083353,25.03755552,127207600
08/04/2016,24.74380112,24.99656611,24.63221822,24.80073053,94326800
11/04/2016,24.82578278,25.18785482,24.78251759,24.81439793,117630000
12/04/2016,25.1491394,25.16280191,24.74380224,24.89864858,108929200
13/04/2016,25.51348686,25.58180112,25.23111745,25.23111745,133029200
14/04/2016,25.52715111,25.59318944,25.35180926,25.4178476,101895600
15/04/2016,25.01478577,25.5726951,24.98746076,25.52942819,187756000
18/04/2016,24.47509384,24.80983733,24.3521261,24.79617483,243286000
19/04/2016,24.34529495,24.59350636,24.19044688,24.56617961,129539600
20/04/2016,24.39539146,24.6140002,24.15173365,24.2838103,122444000
21/04/2016,24.13123894,24.34984767,24.02876496,24.34984767,126210000
22/04/2016,24.06520271,24.24737754,23.82382255,23.9126323,134732400
25/04/2016,23.92857552,24.05837453,23.7987765,23.91035768,112126400
26/04/2016,23.76233292,23.97866569,23.66213835,23.66213835,224064800
27/04/2016,22.27533531,22.47800383,21.78801979,21.86088935,458408400
28/04/2016,21.59446716,22.28900502,21.4623905,22.22752201,328970800
29/04/2016,21.34625244,21.56941651,21.0661607,21.40318186,274126000
02/05/2016,21.32347488,21.42367118,21.04110556,21.39862211,192640400
03/05/2016,21.67416,21.8016813,21.33258362,21.450996,227325200
04/05/2016,21.44872856,21.83812558,21.3644724,21.67872216,164102000
05/05/2016,21.36166763,21.55182447,21.23336989,21.53578725,143562000
06/05/2016,21.24253845,21.40978351,21.0432172,21.39145651,174799600
09/05/2016,21.25857353,21.48309461,21.21275165,21.30668519,131745600
10/05/2016,21.40290451,21.43727047,21.1027787,21.38228598,134747200
11/05/2016,21.19442177,21.43727157,21.18296586,21.41665304,114876400
12/05/2016,20.69726563,21.25628024,20.49794616,21.24253456,305258800
13/05/2016,20.7385025,21.00197257,20.61936914,20.61936914,177571200
16/05/2016,21.50829124,21.62513482,20.9973901,21.16692664,245039200
17/05/2016,21.41893959,21.69615531,21.30897061,21.6617911,187667600
18/05/2016,21.66408348,21.8130015,21.51058415,21.57244324,168249600
19/05/2016,21.58160973,21.68241611,21.43727474,21.68241611,121768400
20/05/2016,21.81529045,21.8634021,21.65491655,21.68240967,128104000
23/05/2016,22.09251213,22.26663177,21.9183925,21.96421437,152074400
24/05/2016,22.42929268,22.47282127,22.18644113,22.27350181,140560800
25/05/2016,22.82335472,22.8508461,22.47740699,22.60570474,152675200
26/05/2016,23.00434685,23.0776601,22.59883155,22.83710006,225324800
27/05/2016,22.99059868,23.0180918,22.73858449,22.78211483,145364800
31/05/2016,22.87833595,23.00205238,22.64006747,22.8187684,169228800
01/06/2016,22.55759048,22.80502334,22.52780758,22.68588823,116693200
02/06/2016,22.38805199,22.41554336,22.13832762,22.36055887,160766400
03/06/2016,22.43387222,22.51405831,22.32619302,22.40408932,114019600
06/06/2016,22.59653282,23.34341255,22.34910177,22.44990636,93170000
07/06/2016,22.68817902,22.88062737,22.6721418,22.7385822,89638000
08/06/2016,22.66756248,22.80960592,22.60799492,22.68588949,83392400
09/06/2016,22.8302269,22.90812146,22.55759242,22.5667568,106405600
10/06/2016,22.64235878,22.76149214,22.56217269,22.57362685,126851600
13/06/2016,22.30099106,22.7087978,22.24600657,22.61028298,152082000
14/06/2016,22.32848549,22.56217265,22.16582179,22.29641105,127727600
15/06/2016,22.25517464,22.54613786,22.22997304,22.41096551,117780800
16/06/2016,22.34910011,22.39492022,22.01002536,22.09708427,125307200
17/06/2016,21.84049606,22.14291343,21.83362322,22.13604059,244032800
20/06/2016,21.78779793,22.12458121,21.77176071,21.99399195,137647600
21/06/2016,21.97337723,22.07418185,21.69157839,21.75114595,142185600
22/06/2016,21.89089775,22.19789641,21.84507588,22.05126992,116876400
23/06/2016,22.01690483,22.06043517,21.82216669,21.98024908,128960800
24/06/2016,21.39833069,21.68700244,21.22650255,21.28607013,301245600
27/06/2016,21.08673668,21.31813226,20.96302028,21.30667635,181958400
28/06/2016,21.44185257,21.45789154,21.10965231,21.28377192,161779600
29/06/2016,21.62742805,21.66179402,21.45101691,21.52891322,146124000
30/06/2016,21.90235138,21.94129866,21.6045171,21.63659154,143345600
01/07/2016,21.96879005,22.10167084,21.84049233,21.87714807,104106000
05/07/2016,21.76259804,21.85653156,21.64117314,21.85424003,110820800
06/07/2016,21.8863163,21.91610095,21.62055643,21.6732494,123796400
07/07/2016,21.98025131,22.10854907,21.90693806,21.92526506,100558400
08/07/2016,22.14978981,22.19790147,22.00545482,22.10625946,115648400
11/07/2016,22.2185154,22.37201472,22.16123937,22.16582069,95179600
12/07/2016,22.31932068,22.38346955,22.2505905,22.26204465,96670000
13/07/2016,22.19331932,22.37660159,22.18644473,22.31703577,103568800
14/07/2016,22.63319969,22.67901982,22.2964163,22.31245353,155676000
15/07/2016,22.63089561,22.75003069,22.56674677,22.66297004,120548000
18/07/2016,22.87146187,22.94019205,22.58966307,22.61257313,145975600
19/07/2016,22.88063431,22.91041722,22.75920763,22.80961083,95119600
20/07/2016,22.90124893,23.015801,22.85084574,22.91041331,105104000
21/07/2016,22.77981949,23.13951284,22.71108756,22.87146147,130808000
22/07/2016,22.60340691,22.75003336,22.52321909,22.74086899,113254800
25/07/2016,22.30099106,22.64464719,22.20476776,22.50947662,161531600
26/07/2016,22.14749527,22.44533133,22.09021924,22.18186124,224959200
27/07/2016,23.58626175,23.90700778,23.54044164,23.88867903,369379200
28/07/2016,23.90472031,23.9299219,23.55648285,23.55877438,159479200
29/07/2016,23.87494087,23.95283718,23.75351596,23.87035956,110934800
01/08/2016,24.29649544,24.3194055,23.92076478,23.92076478,152671600
02/08/2016,23.93679047,24.30106504,23.82681976,24.29648373,135266400
03/08/2016,24.2369175,24.24837165,24.00323039,24.01239476,120810400
04/08/2016,24.38665009,24.41659433,24.25074549,24.31984976,109634800
05/08/2016,24.75750351,24.79666177,24.45805404,24.47878426,162213600
08/08/2016,24.96251106,24.96251106,24.68379357,24.76671623,112148800
09/08/2016,25.06386185,25.09380785,24.87958673,24.93026296,105260800
10/08/2016,24.87727928,25.08459029,24.82199693,25.04082415,96034000
11/08/2016,24.86115456,25.09149973,24.84272652,24.99705736,109938000
12/08/2016,24.91874123,24.97863146,24.8266028,24.8266028,74641600
15/08/2016,25.21819496,25.23201511,24.89571131,24.90953146,103472800
16/08/2016,25.19515991,25.39095476,25.15600165,25.25274622,135177600
17/08/2016,25.15830612,25.19285826,24.9556012,25.13066406,101424000
18/08/2016,25.12606049,25.24583924,25.11223858,25.16061263,87938800
19/08/2016,25.19055748,25.26657184,24.96021222,25.05465286,101472400
22/08/2016,24.99476051,25.13066335,24.84273182,25.07538099,103280800
23/08/2016,25.07307434,25.18133686,24.99936395,25.0131841,85030800
24/08/2016,24.88419151,25.05004034,24.80357105,25.00857813,94700400
25/08/2016,24.77823639,24.84964285,24.57322927,24.73677418,100344800
26/08/2016,24.63311195,24.8657593,24.48799338,24.74137446,111065200
29/08/2016,24.60546875,24.74828338,24.4833861,24.55940042,99881200
30/08/2016,24.41658974,24.53176233,24.30141714,24.3705214,99455600
31/08/2016,24.43963051,24.54789306,24.33367191,24.33827979,118649600
01/09/2016,24.58474159,24.60086568,24.3290583,24.44883702,106806000
02/09/2016,24.81508827,24.8772807,24.6054733,24.80817644,107210000
06/09/2016,24.80817986,24.9463884,24.76441546,24.85424995,107521600
07/09/2016,24.96020126,25.05233968,24.6630558,24.83811861,169457200
08/09/2016,24.30603027,24.70913447,24.24153388,24.70452833,212008000
09/09/2016,23.75550461,24.35209971,23.75550461,24.10332642,186228000
12/09/2016,24.28759575,24.35209212,23.61729045,23.6449325,181171200
13/09/2016,24.86576462,25.05925551,24.70221973,24.76441392,248704800
